============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    400        1036.33           2189              0  da673d424a4ab168  d550b4d162ff145a
    401        20896.3          71821             52  da673d424a4ab168  d7fa23d0123e1dcf
    402        37.6666            110              1  da673d424a4ab168  db59810363fbcfa8
    403        902.999           4358              1  da673d424a4ab168  dc6619733b98ab3d
    404        62583.6         250084            107  da673d424a4ab168  dcba562492871a97
    405            329            123              1  da673d424a4ab168  ddc0e7016fa87aa8
    406       0.333333              3              0  da673d424a4ab168  e302ceeb972d5f8f
    407        97682.9         457763             71  da673d424a4ab168  e3772cc5b4400650
    408         195953         818813             55  da673d424a4ab168  e7063a98156ddb88
    409        2.33333             11              1  da673d424a4ab168  e98e18fbf75c6af9
    410        984.666           3016              1  da673d424a4ab168  ed17f4ab3edb7407
    411         237412        1013405              2  da673d424a4ab168  f665cd0f78f1adc7
    412       0.666666              5              1  da673d424a4ab168  f9616522e3adb68a
    413              2             20              1  f0696e0967ea2fc7  3c5e1d3c1635a3c7
    414        1.33333              5              1  f0696e0967ea2fc7  4cba1b42e216152f
    415              2             20              1  f0696e0967ea2fc7  55d693829623d77b
    416        824.333           4159              1  f0696e0967ea2fc7  756e3a6fee333449
    417              2             20              2  f0696e0967ea2fc7  898db9e64f2fdeb9
    418           1275           2428              1  f0696e0967ea2fc7  b726e60cb82c9d34
    419        1.66667              5              1  f0696e0967ea2fc7  eed5766797d14be7
