============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    398        3936.33          21657            205  da673d424a4ab168  bf80734d29156f92
    399        73674.3         143802           2972  da673d424a4ab168  c32cdc218268f7bc
    400        32419.6          45334             46  da673d424a4ab168  c3cd64fb23884073
    401        22859.6            914             48  da673d424a4ab168  cb69731e1f9dc020
    402        32996.6          67950            426  da673d424a4ab168  ccbb775f748295a8
    403           4157           3435              6  da673d424a4ab168  d550b4d162ff145a
    404        34596.6         104270           1920  da673d424a4ab168  d7fa23d0123e1dcf
    405        37.6666            110              1  da673d424a4ab168  db59810363fbcfa8
    406        722.666           4757            113  da673d424a4ab168  dc6619733b98ab3d
    407         399477         497920           7195  da673d424a4ab168  dcba562492871a97
    408            350            122              1  da673d424a4ab168  ddc0e7016fa87aa8
    409       0.333333              3              0  da673d424a4ab168  e302ceeb972d5f8f
    410    1.40476e+07       12495869          11005  da673d424a4ab168  e3772cc5b4400650
    411         497189        1192976           6962  da673d424a4ab168  e7063a98156ddb88
    412              2             10              9  da673d424a4ab168  e98e18fbf75c6af9
    413        707.666           5090             52  da673d424a4ab168  ed17f4ab3edb7407
    414    8.21582e+06       27912565             42  da673d424a4ab168  f665cd0f78f1adc7
    415       0.666666              5              1  da673d424a4ab168  f9616522e3adb68a
    416              2             20              1  f0696e0967ea2fc7  3c5e1d3c1635a3c7
    417        1.33333              5              1  f0696e0967ea2fc7  4cba1b42e216152f
    418        2.33333             23              1  f0696e0967ea2fc7  55d693829623d77b
    419        816.333           4165              1  f0696e0967ea2fc7  756e3a6fee333449
    420              2             20              4  f0696e0967ea2fc7  898db9e64f2fdeb9
    421        1606.67           2428              2  f0696e0967ea2fc7  b726e60cb82c9d34
    422        1.66667              5              2  f0696e0967ea2fc7  eed5766797d14be7
